"";"id";"jogoAno";"jogoIdade";"jogoTempJogo";"jogoQtJogadores";"jogoMiolosDesigner";"jogoMiolosArtista";"jogoMiolosEditora";"jogoStatTem";"jogoStatQuer";"jogoStatTeve";"jogoStatFavorito";"jogoResumoTexto"
0;11;"2015";"Idade  10 + ";"30 min";"2 jogadores ";"Antoine Bauza";"Miguel Coimbra";"Galápagos";"4510";"1799";"397";"668";"De muitas maneiras 7 Wonders: Duel lembra seu pai 7 Wonders onde mais de três jogadores adquirem cartas que fornecem recursos ou avançam suas forças armadas e avanços científicos, a fim de desenvolver uma civilização e completar.O que é diferente sobre 7 Wonders: Duel é que, como o título sugere, o jogo é apenas para dois jogadores, com os jogadores não selecionando cartas simultaneamente de suas mãos, mas a partir de uma exposição de cartas com a face para baixo e cartas viradas para cima organizadas no início de uma partida. Um jogador pode pegar uma carta somente se ela não estiver coberta por qualquer outra carta. Alguns movimentos de bônus permitem pegar a segunda carta imediatamente. Como no jogo original, cada carta que você adquire pode ser construída, descartada por três moedas, ou usada para construir uma maravilha.Cada jogador tem 4 maravilhas na mão, mas como só podem ser construídas 7, não tem como os dois construírem todas suas maravilhas, uma sempre vai ficar pra trás.Os jogadores podem comprar recursos em qualquer momento a partir do banco, ou eles podem ganhar cartas durante o jogo que fornecem recursos para a construção futura; enquanto você adquire recursos, o custo para esses recursos particulares aumenta para o seu adversário, o que representa a sua posição dominante nesta área.Um jogador pode ganhar em 7 Wonders: Duel de três maneiras. Cada vez que você adquirir uma carta militar, você avança o marcador militar em direção a capital do seu oponente, dando-lhe um bônus em certas posições. Se você chegar a capital do oponente, você ganha o jogo imediatamente. Da mesma forma, se você adquirir todos os seis símbolos científicos diferentes, você alcança o domínio científico e ganha imediatamente. Se nenhuma destas situações ocorrer, ganha o jogador com mais pontos no final do jogo.**************************************************************************Indicado ao Prêmio Ludopedia Jogo Expert do Ano 2017Indicado ao Prêmio Ludopedia Jogo Expert do Ano 2017 - Voto Popular**************************************************************************LUDOSTORER$ 190,00 (no boleto)Comprar  Editora NacionalGalápagosStatus Nacional Lançado (Março/2017)     Dependência de Idioma Nenhuma DomíniosJogos Expert MecânicasColecionar Componentes, Seleção de CartasCategoriasJogo de Cartas TemasHistória, Civilização"
0;12;"2017";"Idade  12 + ";"120 min";"1 a 4 jogadores ";"Juma Al-JouJou";"Klemens Franz";"Meeple BR Jogos";"1490";"1496";"245";"292";"Clans of Caledonia é um jogo econômico que está ambientado na Escócia do século XIX.No século XIX, a Escócia fez a transição de um país agrícola para um país industrializado que dependia fortemente do comércio e da exportação. Em seguida, a produção de alimentos aumentou significativamente para alimentar o crescimento populacional. O linho foi cada vez mais substituído pelo algodão mais barato e a criação de ovelhas recebeu alta importância. Cada vez mais destilarias foram fundadas e o uísque tornou-se a bebida alcoólica premium na Europa.Os jogadores representam clãs históricos com habilidades únicas e competem para produzir, comercializar e exportar produtos agrícolas e, claro, uísque!O jogo termina após 5 rodadas. Cada rodada consiste nas três fases:1. Turnos dos jogadores2. Fase de produção3. Pontuação da rodada1. Os jogadores se revezam e fazem uma das 8 ações possíveis, desde construção até aprimoramento de infraestrutura, bem como comércio e exportação. Quando os jogadores ficam sem dinheiro, eles passam o turno e recebem um bônus.2. Na fase de produção, cada jogador recolhe recursos básicos, bens refinados e dinheiro de suas unidades de produção construídas no mapa de jogo. Cada unidade de produção construída deixa visível o rendimento no tabuleiro do jogador. Os bens refinados requerem um respectivo recurso básico.3. Os jogadores recebem pontos de vitória dependendo do marcador da rodada atual que varia a cada partida.O jogo vem com 8 diferentes clãs, um tabuleiro modular com 16 configurações, 8 bônus de porto e 8 tiles de pontuação de rodada, o que permite muita re-jogabilidade.**************************************************************************Indicado ao Prêmio Ludopedia Jogo Expert do Ano 2017 - Voto Popular**************************************************************************LUDOSTORER$ 525,50 (no boleto)Comprar  Editora NacionalMeeple BR JogosStatus Nacional Lançado (Novembro/2017)     Dependência de Idioma Nenhuma DomíniosJogos Expert MecânicasConstrução de Rotas, Controle/Influência de Área, Especulação Financeira, Jogadores com Diferentes Habilidades, Tabuleiro Modular, Rolagem de DadosCategoriasTemasEconomia / Produção, Animais"
0;13;"2002";"Idade  12 + ";"90 min";"2 a 5 jogadores ";"Andreas Seyfarth";"Franz Vohwinkel";"Grow Jogos e Brinquedos";"4924";"1915";"627";"869";"Os jogadores são proprietários de plantações em Porto Rico, nos tempos das grandes navegações. Crescendo com até cinco diferentes tipos de culturas (milho, índigo, tabaco, açúcar e café), os jogadores devem tentar conduzir seus negócios de forma mais eficiente do que seus concorrentes mais próximos: manter cultivo e armazenagem otimizados, desenvolver San Juan com edifícios úteis, utilizar a mão-de-obra de colonos, vender suas colheitas no tempo certo, e, mais importante ainda, transportar suas mercadorias de volta para a Europa para o máximo ganho.O sistema de jogo permite aos jogadores escolher a ordem das fases em cada turno, permitindo que cada jogador escolha um papel (dentre as várias opções diferentes, existem por exemplo Prefeito, Construtor ou Capitão). Nenhum papel pode ser selecionado duas vezes na mesma rodada. E é exatamente essa uma das partes mais estratégicas do jogo: esta seleção dos melhores papéis, que acabam permitindo avançar no jogo mais rapidamente, e na hora certa. **************************************************************************Vencedor do Prêmio Ludopedia Jogo do Ano 2015Vencedor do Prêmio Ludopedia Jogo do Ano Escolha do Público 2015**************************************************************************LUDOSTORER$ 298,55 (no boleto)Comprar  Editora NacionalGrow Jogos e BrinquedosStatus Nacional Lançado (Abril/2015)     Dependência de Idioma Moderado, precisa de uma planilha traduzida ou cartas traduzidas. DomíniosJogos Expert MecânicasOrdem de Fases VariávelCategoriasTemasEconomia / Produção"
0;14;"2011";"Idade  12 + ";"90 min";"2 a 4 jogadores ";"Stefan Feld";"Julien Delval";"Grow Jogos e Brinquedos";"2858";"1546";"378";"460";"Este jogo se passa na região de Burgundy da França na alta Idade Média. Cada jogador assume o papel de um aristocrata, originalmente controlando um pequeno principado.Assumindo o papel destes aristocratas, os jogadores podem construir assentamentos e castelos poderosos, praticar comércio ao longo do rio, explorar minas de prata, e usar o conhecimento de viajantes.O jogo é sobre a colocação de peças no tabuleiro para o principado. O mecanismo de jogo principal envolve dois dados.É possível influenciar os números obtidos nos dados, de modo que o jogo não é completamente sujeito à sorte.As regras incluem versões básicas e avançadas.LUDOSTORER$ 288,00 (no boleto)Comprar  Editora NacionalGrow Jogos e BrinquedosStatus Nacional Lançado (Julho/2017)     Dependência de Idioma Nenhuma DomíniosJogos Expert MecânicasColecionar Componentes, Colocação de Peças, Rolagem de Dados, Construção a partir de Modelo, Jogadores com Diferentes Habilidades, Marcadores e Hexágonos, Tabuleiro ModularCategoriasJogo de Dados TemasMedieval, Economia / Produção, História"
0;15;"2019";"Idade  14 + ";"60 min";"1 a 5 jogadores ";"Elizabeth Hargrave";"Ana Maria Martinez Jaramillo";"Grok Games";"2359";"1803";"170";"342";"Wingspan é um jogo de tabuleiro com a mecânica de engine building (construção de motores), de peso médio. Vocês são entusiastas de pássaros - pesquisadores, observadores de pássaros, ornitólogos e colecionadores - que procuram descobrir e atrair as melhores aves para o seu aviário. Cada ave estende uma cadeia de combinações poderosas em um dos seus habitats (ações). Estes habitats concentram-se em vários aspectos fundamentais do crescimento:- Ganhar fichas de comida via dados personalizados em uma torre de dados- Colocar ovos usando miniaturas de ovos em uma variedade de cores- Selecione a partir de centenas de cartas únicas de aves e jogue-asO vencedor é o jogador com mais pontos após 4 rodadas.Prêmios:**************************************************************************Indicado ao Prêmio Ludopedia Jogo Expert do Ano 2019Indicado ao Prêmio Ludopedia Jogo Expert do Ano 2019 - Voto Popular[2019] ""5 Seasons: Jogo Estratégico Internacional do Ano"" (Vencedor)[2019] ""5 Seasons: Distribuidora Portuguesa do Ano"" (Nomeado)*Ganhador do selo De Quem é A Vez Recomenda 2022* (24/01/2022)**************************************************************************LUDOSTORER$ 382,90 (no boleto)Comprar  Editora NacionalGrok GamesStatus Nacional Lançado (Março/2019)     Dependência de Idioma Extenso. Precisa de uma tradução quase completa para ser jogado. DomíniosJogos Expert MecânicasRolagem de Dados, Colecionar Componentes, Gestão de Mão, Seleção de CartasCategoriasJogo de Cartas, Jogo de Dados TemasAnimais, Economia / Produção, Educacional, Meio Ambiente"
0;16;"2019";"Idade  14 + ";"60 min";"1 a 5 jogadores ";"Nathan I Hajek";"Galápagos";"Galápagos";"1664";"1296";"190";"290";"Embarque em suas próprias aventuras no mundo icônico de  J.R.R. Tolkien com The Lord of the Rings: Journeys in Middle-earth, um jogo de tabuleiro totalmente cooperativo e com suporte de aplicativo para um a cinco jogadores! Você vai lutar contra inimigos, fazer escolhas corajosas e atacar o mal que ameaça a terra - tudo como parte de uma emocionante campanha que o leva pelas colinas e vales da Terra-média.Cada jogo individual de Journeys in Middle-earth é uma aventura única em uma campanha maior. Você explorará as paisagens vastas e dinâmicas da Terra-média, usando suas habilidades para sobreviver aos desafios que encontrar nessas missões perigosas. Enquanto você e seus companheiros heróis exploram o deserto e batalham contra as forças das trevas, o aplicativo companheiro do jogo o guia para revelar as florestas iminentes, as clareiras tranquilas e os antigos corredores da Terra-média, enquanto também controla os inimigos que encontrar. Se você está se aventurando sozinho ou com companheiros próximos ao seu lado, pode escrever sua própria lenda na história da Terra-média.LUDOSTORER$ 449,50 (no boleto)Comprar  Editora NacionalGalápagosStatus Nacional Lançado (Abril/2019)     Dependência de Idioma Extenso. Precisa de uma tradução quase completa para ser jogado. DomíniosJogos Expert MecânicasConstrução de Baralho/Peças, Cooperativo, RPG, Tabuleiro ModularCategoriasCampanha, Integrado com Aplicativo, Dungeon Crawler TemasAventura, Fantasia, Literatura, Cultura Pop ou Geek"
0;17;"2017";"Idade  12 + ";"120 min";"1 a 4 jogadores ";"Vital Lacerda";"Ian O'Toole";"Mandala Jogos";"1211";"1249";"189";"202";"Lisboa é um jogo sobre a reconstrução de Lisboa após o terremoto de 1755.Em 1º de novembro de 1755, Lisboa sofreu um terremoto de uma magnitude estimada de 8,5-9,0, seguido por um tsunami e 3 dias de incêndios. A cidade foi quase destruída totalmente.O Marquês de Pombal (Sebastião José de Carvalho e Melo) era então o ministro das Relações Exteriores e o rei o colocou no comando da reconstrução de Lisboa.Marquês de Pombal reuniu uma equipe de engenheiros e arquitetos. Nós, os jogadores, somos membros da nobreza que usarão sua influência na reconstrução e no desenvolvimento de negócios da nova cidade. Eles trabalharão com os arquitetos para construir a nova Lisboa. O verdadeiro motivo para você fazer isso não é para a grandeza, ou fama ou mesmo fortuna, mas para a coisa mais importante de tudo naquele tempo: perucas.Lisboa é jogado em um mapa real do centro de Lisboa. Durante o planejamento do projeto do centro, o tipo de negócio permitido em cada rua foi determinado anteriormente.O motor econômico é conduzido pelos ricos do tesouro real. E este tesouro é controlado pelas ações dos jogadores durante o jogo, fazendo cada jogo uma experiência totalmente diferente.O jogo termina após um número fixo de rodadas. O vencedor é o jogador que reunir o maior número de perucas até o final do jogo.É um jogo de construção de cidade e um eurogame econômico.Lisboa é jogado em rodadas. Cada rodada, todos os jogadores jogam um turno. Eles podem colocar uma carta em sua tela ou substituir a carta a partir desta tela. Durante o jogo, os jogadores programam para obter favores dos personagens. Como o comércio, construções e inaugurações. Os edifícios icônicos e as lojas proporcionam renda para os jogadores.Em Lisboa os jogadores precisam gerenciar influência, licenças de construção, loja de autorizações e poder da igreja, trabalho, dinheiro. Custo de trabalhadores é dependente do prestígio dos jogadores.Em Lisboa, você pode ser o grande construtor de uma das mais icônicas e belas cidades do mundo moderno.**************************************************************************Prémios:[2018] ""5 Seasons: Melhor Jogo de Estratégia"" (Vencedor)[2018] ""5 Seasons: Melhor Jogo de Estratégia"" (Nomeado)[2018] ""5 Seasons: Designer Português do Ano"" (Vencedor)[2018] ""5 Seasons: Designer Português do Ano"" (Nomeado)[2017] Indicado ao Prêmio Ludopedia Jogo Expert do Ano **************************************************************************LUDOSTORER$ 636,34 (no boleto)Comprar  Editora NacionalMandala JogosStatus Nacional Lançado (Dezembro/2017)     Dependência de Idioma Nenhuma DomíniosJogos Expert MecânicasGestão de Mão, Colocação de Peças, Controle/Influência de ÁreaCategoriasTemasPolítica, Economia / Produção"
0;18;"2016";"Idade  12 + ";"120 min";"1 a 4 jogadores ";"Uwe Rosenberg";"Dennis Lohausen";"Grok Games";"1256";"1479";"219";"215";"Um Banquete a Odin é uma saga na forma de um jogo de tabuleiro. Você está revivendo as conquistas culturais, expedições mercantis e pilhagens daquelas tribos que conhecemos hoje como Viking - um termo que foi usado de forma bastante diferente no final do primeiro milênio.Quando os nortistas saíam para um ataque, costumavam dizer que iam para um Vikings. Seus ancestrais escandinavos, no entanto, eram muito mais do que apenas piratas. Eles foram exploradores e fundadores de estados. Leif Eriksson é considerado o primeiro europeu na América, muito antes de Colombo.No que é conhecido hoje como Normandia, os invasores não eram chamados de vikings, mas de normandos. Um deles é o famoso Guilherme, o Conquistador, que invadiu a Inglaterra em 1066. Ele conseguiu fazer o que o rei da Noruega não conseguiu fazer poucos anos antes: conquistar o Trono da Inglaterra. A razão pela qual as pessoas desses tempos se tornaram tão fortes marinheiros é devido à sua infeliz situação agrícola. A falta de safra causou grande angústia.Neste jogo, você invadirá e explorará novos territórios. Você também experimentará suas atividades do dia-a-dia: coletar bens para alcançar uma posição financeiramente segura na sociedade. No final, o jogador cujos bens valem mais será declarado o vencedor.**************************************************************************Indicado ao Prêmio Ludopedia Jogo Expert do Ano 2018**************************************************************************LUDOSTORER$ 530,78 (no boleto)Comprar  Editora NacionalGrok GamesStatus Nacional Lançado (Março/2018)     Dependência de Idioma Pouco texto, facilmente memorizavel. DomíniosJogos Expert MecânicasAlocação de Trabalhadores, Colocação de Peças, Force sua sorte, Rolagem de Dados, Tabuleiro ModularCategoriasTemasMedieval, Economia / Produção, Vikings"
0;19;"2005";"Idade  13 + ";"180 min";"2 jogadores ";"Ananda Gupta";"Viktor Csete";"Devir Brasil";"2167";"1334";"329";"302";"Em 1945, aliados improváveis derrubaram a máquina de guerra de Hitler, enquanto as armas mais devastadoras da humanidade obrigaram o império japonês a ficar de joelhos em uma tempestade de fogo. Onde uma vez estavam muitas grandes potências, ficaram apenas duas. O mundo tinha poucos meses para suspirar com a paz antes da ameaça de um novo conflito. Ao contrário das lutas titânicas das décadas anteriores, este conflito não seria travado principalmente por soldados e tanques, mas por espiões e políticos, cientistas e intelectuais, artistas e traidores. Twilight Struggle é um jogo para dois jogadores simulando 45 anos de intriga, prestígio e erupções ocasionais de guerra entre a União Soviética e os Estados Unidos. Estes dois titãs lutam para tornar o mundo seguro para as suas próprias ideologias e modos de vida. O jogo começa em meio às ruínas da Europa com os dois novos ""superpoderes"" dividindo os destroços da Segunda Guerra Mundial, e termina em 1989, quando apenas os Estados Unidos permaneceu de pé.Twilight Struggle herda seus sistemas fundamentais das clássicas campanhas por cartas dos jogos We the People e Hannibal: Rome vs Carthage. O mapa do jogo é um mapa do mundo no período, os jogadores movem unidades e exercem sua influência na tentativa de ganhar aliados e controle para sua superpotência. Tal como acontece com outros jogos de campanha de cartas da GMT, as tomadas de decisões são um desafio.Cartas de Evento de Twilight Struggle adicionam detalhes e sabor ao jogo. Eles cobrem uma vasta gama de acontecimentos históricos, a partir dos conflitos entre árabes e israelenses de 1948 e 1967, o Vietnã e o movimento pela paz dos EUA, para a Crise dos Mísseis de Cuba e de outros incidentes desse tipo que levaram o mundo à beira da aniquilação nuclear. Subsistemas de capturar prestígio com a corrida espacial, bem como as tensões nucleares, com a possibilidade do jogo de acabar com a guerra nuclear.LUDOSTORER$ 193,00 (no boleto)Comprar  Editora NacionalDevir BrasilStatus Nacional Lançado (Julho/2016)     Dependência de Idioma Extenso. Precisa de uma tradução quase completa para ser jogado. DomíniosJogos Expert MecânicasAção Simultânea, Gestão de Mão, Campanha/ Batalhas Dirigidas por Cartas, Controle/Influência de Área, Rolagem de DadosCategoriasJogo de Cartas, Jogo de Guerra TemasGuerra, Política"
0;20;"2017";"Idade  12 + ";"120 min";"1 a 4 jogadores ";"R. Eric Reuss";"Jason Behnke";"Ace Studios";"1088";"1201";"172";"177";"Spirit Island é um jogo cooperativo complexo e temático sobre defender sua casa na ilha de Invasores. Os jogadores são diferentes espíritos da terra, cada um com seus próprios poderes elementais únicos. Cada turno, os jogadores escolhem simultaneamente qual dos seus cartões de energia jogarão, pagando energia para fazê-lo. Usando combinações de cartas de energia que correspondem a afinidades elementares de um espírito pode conceder efeitos de bônus. Poderes mais rápidos possuem efeito imediato, antes que os invasores se espalhem e devastem, mas outras magias são mais lentas, que exige premeditação e planejamento para usar de forma eficaz. Na fase Espírito, espíritos ganham energia, e escolhem como crescem: para recuperar cartas de energia utilizada, procurar novo poder ou para espalhar sua presença em novas áreas da ilha.O jogo inclui diferentes adversários para lutar. Cada mudança é jogada de diferentes maneiras, e oferece caminhos de dificuldade aumentada para manter o jogo desafiador enquanto você ganha habilidade.LUDOSTORER$ 573,00 (no boleto)Comprar  Editora NacionalAce StudiosStatus Nacional Lançado (Setembro/2019)     Dependência de Idioma Extenso. Precisa de uma tradução quase completa para ser jogado. DomíniosJogos Expert MecânicasAção Simultânea, Gestão de Mão, Cooperativo, Jogadores com Diferentes Habilidades, Seleção de Cartas, Tabuleiro ModularCategoriasTemasLuta / Artes Marciais, Meio Ambiente, História, Fantasia, Mitologia"
0;21;"2015";"Idade  14 + ";"180 min";"2 a 4 jogadores ";"Vlaada Chvátil";"Devir Brasil";"Devir Brasil";"1068";"1145";"226";"222";"Through the Ages: A New Story of Civilization é a uma nova edição do Through the Ages: A Story of Civilization, com muitas mudanças pequenas e grandes para as cartas do jogo nas três idades.Through the Ages é um jogo de construção de civilização. Cada jogador tenta construir a melhor civilização através de uma gestão cuidadosa dos recursos, descoberta de novas tecnologias, elegendo os líderes certos, a construção de maravilhas e manutenção de poder militar. Fraqueza em qualquer área pode ser explorada por seus adversários. O jogo tem lugar ao longo dos tempos com início na idade da antiguidade e terminando na idade moderna.Um dos mecanismos primários é a seleção de cartas. Tecnologias, maravilhas e líderes entram em jogo e tornam-se mais fácil de pegar quanto mais tempo eles ficarem em jogo. Para utilizar uma tecnologia você precisará de ciência o suficiente para descobri-la, comida suficiente para criar uma população e recursos suficientes (minério) para construir um prédio e usá-lo. Enquanto equilibra os recursos necessários para avançar sua tecnologia também é preciso construir um poderio militar. Militar é construído da mesma maneira como edifícios civis. Os jogadores que têm um militar fraco serão predados por outros jogadores. Não há nenhum mapa no jogo para que você perca territórios, mas os jogadores com maior militar roubarão recursos, ciência, matarão líderes, tomarão população ou cultura. É muito difícil de ganhar com um grande poder militar, mas é muito fácil perder devido a um militar fraco.A vitória é alcançada pelo jogador cujo país tem a maior cultura no final da era moderna.LUDOSTORER$ 329,90 (no boleto)Comprar  Editora NacionalDevir BrasilStatus Nacional Lançado (Janeiro/2017)     Dependência de Idioma Extenso. Precisa de uma tradução quase completa para ser jogado. DomíniosJogos Expert MecânicasGestão de Mão, Leilão, Seleção de Cartas, Sistema de Pontos de AçãoCategoriasJogo de Cartas TemasHistória, Economia / Produção, Civilização"
