"";"id";"jogoAno";"jogoIdade";"jogoTempJogo";"jogoQtJogadores";"jogoMiolosDesigner";"jogoMiolosArtista";"jogoMiolosEditora";"jogoStatTem";"jogoStatQuer";"jogoStatTeve";"jogoStatFavorito";"jogoResumoTexto"
0;11;"2016";"Idade  12 + ";"150 min";"2 a 4 jogadores ";"Alexander Pfister";"Andreas Resch";"Conclave Editora";"1674";"1746";"387";"412";"Em Great Western Trail, vocês são vaqueiros rivais nos EUA do século 19, criando gado em uma trilha circular do Sul do Texas a Houston, onde seu gado então será enviado por trem, fornecendo dinheiro e pontos de vitória. Contrate pessoal capaz, como cowboys para melhorar seu rebanho, artesãos para construir berrantes, ou engenheiros para os trilhos de trem. Antes de cada chegada a Houston, tenha seu gado mais valioso em mãos. O vencedor será o jogador que melhor administrar seu rebanho e exibir um bom tempo  masterizando as oportunidades e armadilhas do caminho circular.**************************************************************************Vencedor do Prêmio Ludopedia Jogo Expert do Ano 2017Indicado ao Prêmio Ludopedia Jogo Expert do Ano 2017 - Voto Popular**************************************************************************LUDOSTORER$ 288,00 (no boleto)Comprar  Editora NacionalConclave EditoraStatus Nacional Lançado (Agosto/2017)     Dependência de Idioma Nenhuma DomíniosJogos Expert MecânicasGestão de Mão, Colocação de Peças, Construção de Baralho/Peças, Movimento Ponto-a-Ponto, Colecionar Componentes, Pegar e EntregarCategoriasJogo de Cartas TemasFaroeste, Animais, Transportes"
0;12;"2002";"Idade  12 + ";"90 min";"2 a 5 jogadores ";"Andreas Seyfarth";"Franz Vohwinkel";"Grow Jogos e Brinquedos";"5039";"1978";"691";"887";"Os jogadores são proprietários de plantações em Porto Rico, nos tempos das grandes navegações. Crescendo com até cinco diferentes tipos de culturas (milho, índigo, tabaco, açúcar e café), os jogadores devem tentar conduzir seus negócios de forma mais eficiente do que seus concorrentes mais próximos: manter cultivo e armazenagem otimizados, desenvolver San Juan com edifícios úteis, utilizar a mão-de-obra de colonos, vender suas colheitas no tempo certo, e, mais importante ainda, transportar suas mercadorias de volta para a Europa para o máximo ganho.O sistema de jogo permite aos jogadores escolher a ordem das fases em cada turno, permitindo que cada jogador escolha um papel (dentre as várias opções diferentes, existem por exemplo Prefeito, Construtor ou Capitão). Nenhum papel pode ser selecionado duas vezes na mesma rodada. E é exatamente essa uma das partes mais estratégicas do jogo: esta seleção dos melhores papéis, que acabam permitindo avançar no jogo mais rapidamente, e na hora certa. **************************************************************************Vencedor do Prêmio Ludopedia Jogo do Ano 2015Vencedor do Prêmio Ludopedia Jogo do Ano Escolha do Público 2015**************************************************************************LUDOSTORER$ 256,34 (no boleto)Comprar  Editora NacionalGrow Jogos e BrinquedosStatus Nacional Lançado (Abril/2015)     Dependência de Idioma Moderado, precisa de uma planilha traduzida ou cartas traduzidas. DomíniosJogos Expert MecânicasOrdem de Fases VariávelCategoriasTemasEconomia / Produção"
0;13;"2011";"Idade  12 + ";"90 min";"2 a 4 jogadores ";"Stefan Feld";"Julien Delval";"Grow Jogos e Brinquedos";"2945";"1587";"428";"478";"Este jogo se passa na região de Burgundy da França na alta Idade Média. Cada jogador assume o papel de um aristocrata, originalmente controlando um pequeno principado.Assumindo o papel destes aristocratas, os jogadores podem construir assentamentos e castelos poderosos, praticar comércio ao longo do rio, explorar minas de prata, e usar o conhecimento de viajantes.O jogo é sobre a colocação de peças no tabuleiro para o principado. O mecanismo de jogo principal envolve dois dados.É possível influenciar os números obtidos nos dados, de modo que o jogo não é completamente sujeito à sorte.As regras incluem versões básicas e avançadas.LUDOSTORER$ 372,45 (no boleto)Comprar  Editora NacionalGrow Jogos e BrinquedosStatus Nacional Lançado (Julho/2017)     Dependência de Idioma Nenhuma DomíniosJogos Expert MecânicasColecionar Componentes, Colocação de Peças, Rolagem de Dados, Construção a partir de Modelo, Jogadores com Diferentes Habilidades, Marcadores e Hexágonos, Tabuleiro ModularCategoriasJogo de Dados TemasMedieval, Economia / Produção, História"
0;14;"2017";"Idade  12 + ";"120 min";"1 a 4 jogadores ";"Juma Al-JouJou";"Klemens Franz";"Meeple BR Jogos";"1520";"1553";"272";"301";"Clans of Caledonia é um jogo econômico que está ambientado na Escócia do século XIX.No século XIX, a Escócia fez a transição de um país agrícola para um país industrializado que dependia fortemente do comércio e da exportação. Em seguida, a produção de alimentos aumentou significativamente para alimentar o crescimento populacional. O linho foi cada vez mais substituído pelo algodão mais barato e a criação de ovelhas recebeu alta importância. Cada vez mais destilarias foram fundadas e o uísque tornou-se a bebida alcoólica premium na Europa.Os jogadores representam clãs históricos com habilidades únicas e competem para produzir, comercializar e exportar produtos agrícolas e, claro, uísque!O jogo termina após 5 rodadas. Cada rodada consiste nas três fases:1. Turnos dos jogadores2. Fase de produção3. Pontuação da rodada1. Os jogadores se revezam e fazem uma das 8 ações possíveis, desde construção até aprimoramento de infraestrutura, bem como comércio e exportação. Quando os jogadores ficam sem dinheiro, eles passam o turno e recebem um bônus.2. Na fase de produção, cada jogador recolhe recursos básicos, bens refinados e dinheiro de suas unidades de produção construídas no mapa de jogo. Cada unidade de produção construída deixa visível o rendimento no tabuleiro do jogador. Os bens refinados requerem um respectivo recurso básico.3. Os jogadores recebem pontos de vitória dependendo do marcador da rodada atual que varia a cada partida.O jogo vem com 8 diferentes clãs, um tabuleiro modular com 16 configurações, 8 bônus de porto e 8 tiles de pontuação de rodada, o que permite muita re-jogabilidade.**************************************************************************Indicado ao Prêmio Ludopedia Jogo Expert do Ano 2017 - Voto Popular**************************************************************************LUDOSTORER$ 520,22 (no boleto)Comprar  Editora NacionalMeeple BR JogosStatus Nacional Lançado (Novembro/2017)     Dependência de Idioma Nenhuma DomíniosJogos Expert MecânicasConstrução de Rotas, Controle/Influência de Área, Especulação Financeira, Jogadores com Diferentes Habilidades, Tabuleiro Modular, Rolagem de DadosCategoriasTemasEconomia / Produção, Animais"
0;15;"2019";"Idade  14 + ";"60 min";"1 a 5 jogadores ";"Nathan I Hajek";"Chris Rahn";"Galápagos";"1840";"1399";"226";"320";"Embarque em suas próprias aventuras no mundo icônico de  J.R.R. Tolkien com The Lord of the Rings: Journeys in Middle-earth, um jogo de tabuleiro totalmente cooperativo e com suporte de aplicativo para um a cinco jogadores! Você vai lutar contra inimigos, fazer escolhas corajosas e atacar o mal que ameaça a terra - tudo como parte de uma emocionante campanha que o leva pelas colinas e vales da Terra-média.Cada jogo individual de Journeys in Middle-earth é uma aventura única em uma campanha maior. Você explorará as paisagens vastas e dinâmicas da Terra-média, usando suas habilidades para sobreviver aos desafios que encontrar nessas missões perigosas. Enquanto você e seus companheiros heróis exploram o deserto e batalham contra as forças das trevas, o aplicativo companheiro do jogo o guia para revelar as florestas iminentes, as clareiras tranquilas e os antigos corredores da Terra-média, enquanto também controla os inimigos que encontrar. Se você está se aventurando sozinho ou com companheiros próximos ao seu lado, pode escrever sua própria lenda na história da Terra-média.LUDOSTORER$ 497,00 (no boleto)Comprar  Editora NacionalGalápagosStatus Nacional Lançado (Abril/2019)     Dependência de Idioma Extenso. Precisa de uma tradução quase completa para ser jogado. DomíniosJogos Expert MecânicasConstrução de Baralho/Peças, Cooperativo, RPG, Tabuleiro ModularCategoriasCampanha, Integrado com Aplicativo, Dungeon Crawler TemasAventura, Fantasia, Literatura, Cultura Pop ou Geek"
0;16;"2021";"Idade  12 + ";"150 min";"1 a 4 jogadores ";"Alexander Pfister";"Alexander Pfister";"Galápagos";"556";"554";"12";"67";"Em Great Western Trail, vocês são vaqueiros rivais nos EUA do século 19, criando gado em uma trilha circular do Sul do Texas a Houston, onde seu gado então será enviado por trem, fornecendo dinheiro e pontos de vitória. Contrate pessoal capaz, como cowboys para melhorar seu rebanho, artesãos para construir berrantes, ou engenheiros para os trilhos de trem. Antes de cada chegada a Houston, tenha seu gado mais valioso em mãos. O vencedor será o jogador que melhor administrar seu rebanho e exibir um bom tempo masterizando as oportunidades e armadilhas do caminho circular.As mudanças na segunda edição:• Nova arte de Chris Quilliams.• Modo Solo: Um Novo Desafiador no Oeste.• Tabuleiros dos jogadores em dupla camada.• Adição de uma nova raça de vacas: a raça Simental.• Dois novos edifícios reversíveis (# 11 e 12).• Doze Exchange Tokens, introduzidos pela primeira vez no Rails of North Expansion, para mais interação com outros jogadores.• Quatro novos Master tiles adicionados para mais estratégia, aumento da rejogabilidade e desafio.— Descrição do editorLUDOSTORER$ 438,99 (no boleto)Comprar  Editora NacionalGalápagosStatus Nacional Lançado (Junho/2022)     Dependência de Idioma Nenhuma DomíniosJogos Expert MecânicasColecionar Componentes, Colocação de Peças, Construção de Baralho/Peças, Gestão de Mão, Movimento Ponto-a-Ponto, Pegar e EntregarCategoriasJogo de Cartas TemasFaroeste, Transportes, Animais"
0;17;"2020";"Idade  14 + ";"120 min";"1 a 4 jogadores ";"Isaac Childres";"David Demaret";"Galápagos";"628";"593";"43";"61";"Gloomhaven: Jaws of the Lion é um jogo independente que ocorre antes dos eventos de Gloomhaven. O jogo inclui quatro novos personagens - Valrath Red Guard (tanque, controle de multidões), Inox Hatchet (dano à distância), Human Voidwarden (suporte, controle da mente) e Quatryl Demolitionist (dano corpo a corpo, manipulação de obstáculos) - que também podem ser usados no jogo Gloomhaven original.O jogo também inclui 16 tipos de monstros (incluindo sete novos monstros padrão e três novos chefes) e uma nova campanha com 25 cenários que convidam os heróis a investigar um caso de desaparecimentos misteriosos na cidade. É o trabalho de Vermlings, ou algo muito mais sinistro está acontecendo?Gloomhaven: Jaws of the Lion é destinado a um público mais casual para levar as pessoas para o jogo mais rapidamente. Todos os blocos de papelão difíceis de organizar foram removidos e, em vez disso, os jogadores jogam no próprio livro de cenários, que apresenta novas obras de arte exclusivas para cada cenário. A última barreira à entrada - ou seja, aprender o jogo - também foi reduzida por meio de um conjunto de regras simplificado e um tutorial de cinco cenários que facilitará a entrada de novos jogadores.LUDOSTORER$ 398,19 (no boleto)Comprar  Editora NacionalGalápagosStatus Nacional Lançado (Agosto/2022)     Dependência de Idioma Extenso. Precisa de uma tradução quase completa para ser jogado. DomíniosJogos Expert MecânicasCooperativo, Gestão de Mão, Campanha/ Batalhas Dirigidas por Cartas, Movimento em Grades, Ação Simultânea, Jogadores com Diferentes Habilidades, Ação / Movimento ProgramadoCategoriasCampanha, Legacy, Miniaturas, Dungeon Crawler TemasAventura, Fantasia, Medieval, Luta / Artes Marciais"
0;18;"2019";"Idade  14 + ";"60 min";"1 a 5 jogadores ";"Elizabeth Hargrave";"Ana Maria Martinez Jaramillo";"Grok Games";"2663";"1995";"203";"397";"Wingspan é um jogo de tabuleiro com a mecânica de engine building (construção de motores), de peso médio. Vocês são entusiastas de pássaros - pesquisadores, observadores de pássaros, ornitólogos e colecionadores - que procuram descobrir e atrair as melhores aves para o seu aviário. Cada ave estende uma cadeia de combinações poderosas em um dos seus habitats (ações). Estes habitats concentram-se em vários aspectos fundamentais do crescimento:- Ganhar fichas de comida via dados personalizados em uma torre de dados- Colocar ovos usando miniaturas de ovos em uma variedade de cores- Selecione a partir de centenas de cartas únicas de aves e jogue-asO vencedor é o jogador com mais pontos após 4 rodadas.Prêmios:**************************************************************************Indicado ao Prêmio Ludopedia Jogo Expert do Ano 2019Indicado ao Prêmio Ludopedia Jogo Expert do Ano 2019 - Voto Popular[2019] ""5 Seasons: Jogo Estratégico Internacional do Ano"" (Vencedor)[2019] ""5 Seasons: Distribuidora Portuguesa do Ano"" (Nomeado)*Ganhador do selo De Quem é A Vez Recomenda 2022* (24/01/2022)**************************************************************************LUDOSTORER$ 361,89 (no boleto)Comprar  Editora NacionalGrok GamesStatus Nacional Lançado (Março/2019)     Dependência de Idioma Extenso. Precisa de uma tradução quase completa para ser jogado. DomíniosJogos Expert MecânicasRolagem de Dados, Colecionar Componentes, Gestão de Mão, Seleção de CartasCategoriasJogo de Cartas, Jogo de Dados TemasAnimais, Economia / Produção, Educacional, Meio Ambiente"
0;19;"2005";"Idade  13 + ";"180 min";"2 jogadores ";"Ananda Gupta";"Viktor Csete";"Devir Brasil";"2244";"1347";"357";"309";"Em 1945, aliados improváveis derrubaram a máquina de guerra de Hitler, enquanto as armas mais devastadoras da humanidade obrigaram o império japonês a ficar de joelhos em uma tempestade de fogo. Onde uma vez estavam muitas grandes potências, ficaram apenas duas. O mundo tinha poucos meses para suspirar com a paz antes da ameaça de um novo conflito. Ao contrário das lutas titânicas das décadas anteriores, este conflito não seria travado principalmente por soldados e tanques, mas por espiões e políticos, cientistas e intelectuais, artistas e traidores. Twilight Struggle é um jogo para dois jogadores simulando 45 anos de intriga, prestígio e erupções ocasionais de guerra entre a União Soviética e os Estados Unidos. Estes dois titãs lutam para tornar o mundo seguro para as suas próprias ideologias e modos de vida. O jogo começa em meio às ruínas da Europa com os dois novos ""superpoderes"" dividindo os destroços da Segunda Guerra Mundial, e termina em 1989, quando apenas os Estados Unidos permaneceu de pé.Twilight Struggle herda seus sistemas fundamentais das clássicas campanhas por cartas dos jogos We the People e Hannibal: Rome vs Carthage. O mapa do jogo é um mapa do mundo no período, os jogadores movem unidades e exercem sua influência na tentativa de ganhar aliados e controle para sua superpotência. Tal como acontece com outros jogos de campanha de cartas da GMT, as tomadas de decisões são um desafio.Cartas de Evento de Twilight Struggle adicionam detalhes e sabor ao jogo. Eles cobrem uma vasta gama de acontecimentos históricos, a partir dos conflitos entre árabes e israelenses de 1948 e 1967, o Vietnã e o movimento pela paz dos EUA, para a Crise dos Mísseis de Cuba e de outros incidentes desse tipo que levaram o mundo à beira da aniquilação nuclear. Subsistemas de capturar prestígio com a corrida espacial, bem como as tensões nucleares, com a possibilidade do jogo de acabar com a guerra nuclear.LUDOSTORER$ 270,00 (no boleto)Comprar  Editora NacionalDevir BrasilStatus Nacional Lançado (Julho/2016)     Dependência de Idioma Extenso. Precisa de uma tradução quase completa para ser jogado. DomíniosJogos Expert MecânicasAção Simultânea, Gestão de Mão, Campanha/ Batalhas Dirigidas por Cartas, Controle/Influência de Área, Rolagem de DadosCategoriasJogo de Cartas, Jogo de Guerra TemasGuerra, Política"
0;20;"2017";"Idade  12 + ";"120 min";"1 a 4 jogadores ";"Vital Lacerda";"Ian O'Toole";"Mandala Jogos";"1259";"1291";"210";"212";"Lisboa é um jogo sobre a reconstrução de Lisboa após o terremoto de 1755.Em 1º de novembro de 1755, Lisboa sofreu um terremoto de uma magnitude estimada de 8,5-9,0, seguido por um tsunami e 3 dias de incêndios. A cidade foi quase destruída totalmente.O Marquês de Pombal (Sebastião José de Carvalho e Melo) era então o ministro das Relações Exteriores e o rei o colocou no comando da reconstrução de Lisboa.Marquês de Pombal reuniu uma equipe de engenheiros e arquitetos. Nós, os jogadores, somos membros da nobreza que usarão sua influência na reconstrução e no desenvolvimento de negócios da nova cidade. Eles trabalharão com os arquitetos para construir a nova Lisboa. O verdadeiro motivo para você fazer isso não é para a grandeza, ou fama ou mesmo fortuna, mas para a coisa mais importante de tudo naquele tempo: perucas.Lisboa é jogado em um mapa real do centro de Lisboa. Durante o planejamento do projeto do centro, o tipo de negócio permitido em cada rua foi determinado anteriormente.O motor econômico é conduzido pelos ricos do tesouro real. E este tesouro é controlado pelas ações dos jogadores durante o jogo, fazendo cada jogo uma experiência totalmente diferente.O jogo termina após um número fixo de rodadas. O vencedor é o jogador que reunir o maior número de perucas até o final do jogo.É um jogo de construção de cidade e um eurogame econômico.Lisboa é jogado em rodadas. Cada rodada, todos os jogadores jogam um turno. Eles podem colocar uma carta em sua tela ou substituir a carta a partir desta tela. Durante o jogo, os jogadores programam para obter favores dos personagens. Como o comércio, construções e inaugurações. Os edifícios icônicos e as lojas proporcionam renda para os jogadores.Em Lisboa os jogadores precisam gerenciar influência, licenças de construção, loja de autorizações e poder da igreja, trabalho, dinheiro. Custo de trabalhadores é dependente do prestígio dos jogadores.Em Lisboa, você pode ser o grande construtor de uma das mais icônicas e belas cidades do mundo moderno.**************************************************************************Prémios:[2018] ""5 Seasons: Melhor Jogo de Estratégia"" (Vencedor)[2018] ""5 Seasons: Melhor Jogo de Estratégia"" (Nomeado)[2018] ""5 Seasons: Designer Português do Ano"" (Vencedor)[2018] ""5 Seasons: Designer Português do Ano"" (Nomeado)[2017] Indicado ao Prêmio Ludopedia Jogo Expert do Ano **************************************************************************LUDOSTORER$ 636,34 (no boleto)Comprar  Editora NacionalMandala JogosStatus Nacional Lançado (Dezembro/2017)     Dependência de Idioma Nenhuma DomíniosJogos Expert MecânicasGestão de Mão, Colocação de Peças, Controle/Influência de ÁreaCategoriasTemasPolítica, Economia / Produção"
0;21;"2016";"Idade  12 + ";"120 min";"1 a 4 jogadores ";"Uwe Rosenberg";"Dennis Lohausen";"Grok Games";"1321";"1533";"245";"235";"Um Banquete a Odin é uma saga na forma de um jogo de tabuleiro. Você está revivendo as conquistas culturais, expedições mercantis e pilhagens daquelas tribos que conhecemos hoje como Viking - um termo que foi usado de forma bastante diferente no final do primeiro milênio.Quando os nortistas saíam para um ataque, costumavam dizer que iam para um Vikings. Seus ancestrais escandinavos, no entanto, eram muito mais do que apenas piratas. Eles foram exploradores e fundadores de estados. Leif Eriksson é considerado o primeiro europeu na América, muito antes de Colombo.No que é conhecido hoje como Normandia, os invasores não eram chamados de vikings, mas de normandos. Um deles é o famoso Guilherme, o Conquistador, que invadiu a Inglaterra em 1066. Ele conseguiu fazer o que o rei da Noruega não conseguiu fazer poucos anos antes: conquistar o Trono da Inglaterra. A razão pela qual as pessoas desses tempos se tornaram tão fortes marinheiros é devido à sua infeliz situação agrícola. A falta de safra causou grande angústia.Neste jogo, você invadirá e explorará novos territórios. Você também experimentará suas atividades do dia-a-dia: coletar bens para alcançar uma posição financeiramente segura na sociedade. No final, o jogador cujos bens valem mais será declarado o vencedor.**************************************************************************Indicado ao Prêmio Ludopedia Jogo Expert do Ano 2018**************************************************************************LUDOSTORER$ 615,22 (no boleto)Comprar  Editora NacionalGrok GamesStatus Nacional Lançado (Março/2018)     Dependência de Idioma Pouco texto, facilmente memorizavel. DomíniosJogos Expert MecânicasAlocação de Trabalhadores, Colocação de Peças, Force sua sorte, Rolagem de Dados, Tabuleiro ModularCategoriasTemasMedieval, Economia / Produção, Vikings"
